prolific_id,teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,human_total_reward,method,solver,choice_variance,choice_entropy
5f8486766d8e7b0f17df0206,novice,watch play play,1,play,0,0,19.0,19.0,Hybrid Choice-Reward,UCB,7.020833333333333,1.531919635975994
5f8486766d8e7b0f17df0206,novice,watch play play,2,play,0,0,23.0,13.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5f8486766d8e7b0f17df0206,novice,watch play play,1,play,0,0,16.0,19.0,Hybrid Choice-Only,UCB,17.24826388888889,1.8824373408045867
5f8486766d8e7b0f17df0206,novice,watch play play,2,play,0,0,21.0,13.0,Hybrid Choice-Only,UCB,0.0,-0.0
5f8486766d8e7b0f17df0206,novice,watch play play,1,play,0,0,15.0,19.0,Naive Estimator,UCB,3.0555555555555554,1.8844315043405981
5f8486766d8e7b0f17df0206,novice,watch play play,2,play,0,0,23.0,13.0,Naive Estimator,UCB,0.0,-0.0
5e38e79295ff561112eae457,novice,play watch play,0,play,1,1,9.0,15.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
5e38e79295ff561112eae457,novice,play watch play,2,play,1,1,21.0,21.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5e38e79295ff561112eae457,novice,play watch play,0,play,1,1,11.0,15.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
5e38e79295ff561112eae457,novice,play watch play,2,play,1,1,20.0,21.0,Hybrid Choice-Only,UCB,6.914930555555556,0.49715018363696706
5e38e79295ff561112eae457,novice,play watch play,0,play,1,1,12.0,15.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
5e38e79295ff561112eae457,novice,play watch play,2,play,1,1,17.0,21.0,Naive Estimator,UCB,21.222222222222218,1.2059413017339653
65a886d80279e6d71af87e7b,novice,play watch play,0,play,1,1,9.0,9.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
65a886d80279e6d71af87e7b,novice,play watch play,2,play,1,1,14.0,10.0,Hybrid Choice-Reward,UCB,1.6232638888888886,1.408222675578688
65a886d80279e6d71af87e7b,novice,play watch play,0,play,1,1,10.0,9.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
65a886d80279e6d71af87e7b,novice,play watch play,2,play,1,1,19.0,10.0,Hybrid Choice-Only,UCB,0.03993055555555556,0.24988229283318544
