prolific_id,teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,human_total_reward,method,solver,choice_variance,choice_entropy
5cb489ff0cd1ed0017465d19,novice,play watch play,2,play,0,0,17.0,18.0,Naive Estimator,UCB,4.484375,1.1964209471916636
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,17.0,19.0,Hybrid Choice-Reward,UCB,5.164930555555555,0.8708644692353644
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,17.0,21.0,Hybrid Choice-Reward,UCB,1.9097222222222223,0.41381685030363374
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,21.0,19.0,Hybrid Choice-Only,UCB,1.9097222222222223,0.41381685030363374
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,14.0,21.0,Hybrid Choice-Only,UCB,6.956597222222222,1.6821501304958755
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,16.0,19.0,Naive Estimator,UCB,6.888888888888889,2.606464856747655
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,20.0,21.0,Naive Estimator,UCB,0.0,-0.0
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,16.0,20.0,Hybrid Choice-Reward,UCB,16.956597222222225,1.3248893422453545
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,23.0,18.0,Hybrid Choice-Reward,UCB,0.0,-0.0
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,17.0,20.0,Hybrid Choice-Only,UCB,23.583333333333332,1.496915253285543
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,20.0,18.0,Hybrid Choice-Only,UCB,0.0,-0.0
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,18.0,20.0,Naive Estimator,UCB,12.914930555555557,1.158222675578688
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,20.0,18.0,Naive Estimator,UCB,11.414930555555555,0.785235442391543
5bfff7c02213be0001c2c7cf,expert,watch play play,1,play,1,1,22.0,20.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5bfff7c02213be0001c2c7cf,expert,watch play play,2,play,1,1,18.0,20.0,Hybrid Choice-Reward,UCB,1.9375,1.176065103715944
5bfff7c02213be0001c2c7cf,expert,watch play play,1,play,1,1,20.0,20.0,Hybrid Choice-Only,UCB,0.998263888888889,0.24988229283318544
5bfff7c02213be0001c2c7cf,expert,watch play play,2,play,1,1,22.0,20.0,Hybrid Choice-Only,UCB,0.0,-0.0
5bfff7c02213be0001c2c7cf,expert,watch play play,1,play,1,1,16.0,20.0,Naive Estimator,UCB,7.576388888888888,2.5
5bfff7c02213be0001c2c7cf,expert,watch play play,2,play,1,1,14.0,20.0,Naive Estimator,UCB,4.388888888888889,1.1582226755786877
5b27ef8a7f7816000146499f,novice,play watch play,0,play,0,0,8.0,11.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
5b27ef8a7f7816000146499f,novice,play watch play,2,play,0,0,19.0,22.0,Hybrid Choice-Reward,UCB,0.984375,0.5435644431995964
5b27ef8a7f7816000146499f,novice,play watch play,0,play,0,0,10.0,11.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
5b27ef8a7f7816000146499f,novice,play watch play,2,play,0,0,21.0,22.0,Hybrid Choice-Only,UCB,0.15972222222222224,0.24988229283318544
5b27ef8a7f7816000146499f,novice,play watch play,0,play,0,0,10.0,11.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
5b27ef8a7f7816000146499f,novice,play watch play,2,play,0,0,20.0,22.0,Naive Estimator,UCB,11.888888888888888,1.1964209471916636
5ff797c6f67a7d494f65298e,novice,play watch play,0,play,1,1,14.0,15.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
5ff797c6f67a7d494f65298e,novice,play watch play,2,play,1,1,13.0,13.0,Hybrid Choice-Reward,UCB,4.5,2.1864823836654392
5ff797c6f67a7d494f65298e,novice,play watch play,0,play,1,1,11.0,15.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
5ff797c6f67a7d494f65298e,novice,play watch play,2,play,1,1,19.0,13.0,Hybrid Choice-Only,UCB,0.826388888888889,0.49715018363696706
5ff797c6f67a7d494f65298e,novice,play watch play,0,play,1,1,13.0,15.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
5ff797c6f67a7d494f65298e,novice,play watch play,2,play,1,1,21.0,13.0,Naive Estimator,UCB,0.1597222222222222,0.24988229283318544
616d6463aa6ae2ee832b3804,novice,watch play play,1,play,0,0,21.0,21.0,Hybrid Choice-Reward,UCB,1.25,0.6500224216483541
616d6463aa6ae2ee832b3804,novice,watch play play,2,play,0,0,17.0,19.0,Hybrid Choice-Reward,UCB,3.0815972222222228,1.5230096548354992
616d6463aa6ae2ee832b3804,novice,watch play play,1,play,0,0,15.0,21.0,Hybrid Choice-Only,UCB,10.222222222222223,1.6635819199522097
616d6463aa6ae2ee832b3804,novice,watch play play,2,play,0,0,21.0,19.0,Hybrid Choice-Only,UCB,0.0,-0.0
616d6463aa6ae2ee832b3804,novice,watch play play,1,play,0,0,16.0,21.0,Naive Estimator,UCB,7.083333333333333,1.7969371097526867
616d6463aa6ae2ee832b3804,novice,watch play play,2,play,0,0,23.0,19.0,Naive Estimator,UCB,0.0,-0.0
581d50e882c5aa000132ce4f,no teacher,play play play,0,play,2,1,9.0,21.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
581d50e882c5aa000132ce4f,no teacher,play play play,1,play,2,1,19.0,23.0,Hybrid Choice-Reward,UCB,13.888888888888888,0.6500224216483541
581d50e882c5aa000132ce4f,no teacher,play play play,2,play,2,1,18.0,19.0,Hybrid Choice-Reward,UCB,6.104166666666667,1.6368421881310118
581d50e882c5aa000132ce4f,no teacher,play play play,0,play,2,1,10.0,21.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
581d50e882c5aa000132ce4f,no teacher,play play play,1,play,2,1,19.0,23.0,Hybrid Choice-Only,UCB,16.493055555555554,0.7382848661434506
581d50e882c5aa000132ce4f,no teacher,play play play,2,play,2,1,17.0,19.0,Hybrid Choice-Only,UCB,8.456597222222223,1.8617022325423545
581d50e882c5aa000132ce4f,no teacher,play play play,0,play,2,1,11.0,21.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
581d50e882c5aa000132ce4f,no teacher,play play play,1,play,2,1,13.0,23.0,Naive Estimator,UCB,14.401041666666666,2.646240625180289
581d50e882c5aa000132ce4f,no teacher,play play play,2,play,2,1,17.0,19.0,Naive Estimator,UCB,23.4375,0.954434002924965
61183a3a63c62d933e60d5bf,no teacher,play play play,0,play,3,0,13.0,11.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
61183a3a63c62d933e60d5bf,no teacher,play play play,1,play,3,0,18.0,9.0,Hybrid Choice-Reward,UCB,14.888888888888886,2.0
61183a3a63c62d933e60d5bf,no teacher,play play play,2,play,3,0,22.0,16.0,Hybrid Choice-Reward,UCB,0.0,-0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,0,play,3,0,9.0,11.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
61183a3a63c62d933e60d5bf,no teacher,play play play,1,play,3,0,23.0,9.0,Hybrid Choice-Only,UCB,0.0,-0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,2,play,3,0,21.0,16.0,Hybrid Choice-Only,UCB,0.0,-0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,0,play,3,0,14.0,11.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
61183a3a63c62d933e60d5bf,no teacher,play play play,1,play,3,0,13.0,9.0,Naive Estimator,UCB,22.75,2.4591479170272446
61183a3a63c62d933e60d5bf,no teacher,play play play,2,play,3,0,18.0,16.0,Naive Estimator,UCB,18.38888888888889,1.6968428034773932
65ae75ddcc163b8e8b23d45b,novice,watch play play,1,play,0,0,6.0,14.0,Hybrid Choice-Reward,UCB,9.164930555555555,2.984697002530877
65ae75ddcc163b8e8b23d45b,novice,watch play play,2,play,0,0,16.0,8.0,Hybrid Choice-Reward,UCB,0.9565972222222223,1.2069084251518167
65ae75ddcc163b8e8b23d45b,novice,watch play play,1,play,0,0,11.0,14.0,Hybrid Choice-Only,UCB,5.456597222222222,1.813983606387077
65ae75ddcc163b8e8b23d45b,novice,watch play play,2,play,0,0,12.0,8.0,Hybrid Choice-Only,UCB,7.826388888888889,1.1431558784658322
65ae75ddcc163b8e8b23d45b,novice,watch play play,1,play,0,0,14.0,14.0,Naive Estimator,UCB,4.956597222222222,2.221251836004466
65ae75ddcc163b8e8b23d45b,novice,watch play play,2,play,0,0,20.0,8.0,Naive Estimator,UCB,1.4375,0.24988229283318544
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,11.0,11.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,14.0,20.0,Hybrid Choice-Reward,UCB,0.9982638888888888,0.24988229283318544
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,10.0,11.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,20.0,20.0,Hybrid Choice-Only,UCB,2.75,0.41381685030363374
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,7.0,11.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,15.0,20.0,Naive Estimator,UCB,1.3333333333333333,0.9000224216483541
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,21.0,17.0,Hybrid Choice-Reward,UCB,0.5555555555555555,0.6500224216483541
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,20.0,19.0,Hybrid Choice-Reward,UCB,1.9097222222222223,0.41381685030363374
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,23.0,17.0,Hybrid Choice-Only,UCB,0.3055555555555555,0.41381685030363374
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,22.0,19.0,Hybrid Choice-Only,UCB,0.0,-0.0
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,12.0,17.0,Naive Estimator,UCB,10.706597222222221,2.4508257945180887
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,20.0,19.0,Naive Estimator,UCB,2.331597222222222,0.49715018363696706
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,20.0,17.0,Hybrid Choice-Reward,UCB,0.0,-0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,17.0,22.0,Hybrid Choice-Reward,UCB,6.498263888888888,1.9824575106554492
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,20.0,17.0,Hybrid Choice-Only,UCB,4.75,1.061278124459133
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,22.0,22.0,Hybrid Choice-Only,UCB,8.859375,0.5435644431995964
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,14.0,17.0,Naive Estimator,UCB,12.317708333333334,2.9397981900809884
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,16.0,22.0,Naive Estimator,UCB,6.5,1.6117022325423542
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,9.0,15.0,Hybrid Choice-Reward,UCB,17.83159722222222,2.292481250360578
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,16.0,15.0,Hybrid Choice-Reward,UCB,0.234375,0.954434002924965
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,8.0,15.0,Hybrid Choice-Only,UCB,13.539930555555557,2.919372148594611
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,15.0,15.0,Hybrid Choice-Only,UCB,0.0,-0.0
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,18.0,15.0,Naive Estimator,UCB,0.16666666666666666,0.8166890883150209
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,16.0,15.0,Naive Estimator,UCB,9.555555555555555,1.273009654835499
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,18.0,17.0,Hybrid Choice-Reward,UCB,6.8055555555555545,1.763911156578927
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,17.0,13.0,Hybrid Choice-Reward,UCB,4.3055555555555545,0.9000224216483541
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,21.0,17.0,Hybrid Choice-Only,UCB,2.638888888888888,0.7382848661434506
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,19.0,13.0,Hybrid Choice-Only,UCB,3.138888888888889,0.6583514224564075
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,13.0,17.0,Naive Estimator,UCB,13.104166666666666,2.617492461184755
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,18.0,13.0,Naive Estimator,UCB,11.25,0.6500224216483541
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,21.0,22.0,Hybrid Choice-Reward,UCB,0.0,-0.0
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,16.0,21.0,Hybrid Choice-Reward,UCB,5.706597222222222,0.49715018363696706
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,20.0,22.0,Hybrid Choice-Only,UCB,13.222222222222221,0.9405662399881731
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,20.0,21.0,Hybrid Choice-Only,UCB,14.109375,1.061278124459133
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,15.0,22.0,Naive Estimator,UCB,11.498263888888888,2.984697002530877
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,17.0,21.0,Naive Estimator,UCB,0.6388888888888888,0.24988229283318544
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,12.0,18.0,Hybrid Choice-Reward,UCB,7.248263888888889,1.0238995733215064
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,11.0,20.0,Hybrid Choice-Reward,UCB,4.020833333333333,0.7416847557897409
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,11.0,18.0,Hybrid Choice-Only,UCB,6.5399305555555545,2.1346026962555835
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,15.0,20.0,Hybrid Choice-Only,UCB,2.638888888888889,0.7382848661434506
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,11.0,18.0,Naive Estimator,UCB,15.623263888888886,1.9972243200613977
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,20.0,20.0,Naive Estimator,UCB,0.0,-0.0
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,21.0,15.0,Hybrid Choice-Reward,UCB,7.743055555555556,1.040852082972755
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,22.0,13.0,Hybrid Choice-Reward,UCB,0.0,-0.0
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,19.0,15.0,Hybrid Choice-Only,UCB,5.248263888888889,1.5204260414863775
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,14.0,13.0,Hybrid Choice-Only,UCB,2.456597222222222,1.5220552088742005
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,13.0,15.0,Naive Estimator,UCB,8.888888888888891,2.0424812503605776
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,21.0,13.0,Naive Estimator,UCB,0.638888888888889,0.24988229283318544
63d3fbb451ad7ba5c2f30246,expert,watch play play,1,play,0,0,20.0,20.0,Hybrid Choice-Reward,UCB,0.0,-0.0
63d3fbb451ad7ba5c2f30246,expert,watch play play,2,play,0,0,20.0,16.0,Hybrid Choice-Reward,UCB,0.0,-0.0
63d3fbb451ad7ba5c2f30246,expert,watch play play,1,play,0,0,21.0,20.0,Hybrid Choice-Only,UCB,0.359375,0.24988229283318544
63d3fbb451ad7ba5c2f30246,expert,watch play play,2,play,0,0,20.0,16.0,Hybrid Choice-Only,UCB,0.0,-0.0
63d3fbb451ad7ba5c2f30246,expert,watch play play,1,play,0,0,11.0,20.0,Naive Estimator,UCB,4.409722222222221,1.88027044308602
63d3fbb451ad7ba5c2f30246,expert,watch play play,2,play,0,0,22.0,16.0,Naive Estimator,UCB,0.0,-0.0
5f4a68e4d8963d5e469541f1,novice,watch play play,1,play,0,0,23.0,15.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5f4a68e4d8963d5e469541f1,novice,watch play play,2,play,0,0,18.0,18.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5f4a68e4d8963d5e469541f1,novice,watch play play,1,play,0,0,15.0,15.0,Hybrid Choice-Only,UCB,6.993055555555556,1.4613005461074873
5f4a68e4d8963d5e469541f1,novice,watch play play,2,play,0,0,22.0,18.0,Hybrid Choice-Only,UCB,0.0,-0.0
5f4a68e4d8963d5e469541f1,novice,watch play play,1,play,0,0,20.0,15.0,Naive Estimator,UCB,6.7430555555555545,1.2593984370492772
5f4a68e4d8963d5e469541f1,novice,watch play play,2,play,0,0,22.0,18.0,Naive Estimator,UCB,0.0,-0.0
60fca5dcb45af6ae93ed125f,expert,play watch play,0,play,0,0,13.0,15.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
60fca5dcb45af6ae93ed125f,expert,play watch play,2,play,0,0,15.0,17.0,Hybrid Choice-Reward,UCB,3.4722222222222228,1.7469152532855432
60fca5dcb45af6ae93ed125f,expert,play watch play,0,play,0,0,8.0,15.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
60fca5dcb45af6ae93ed125f,expert,play watch play,2,play,0,0,20.0,17.0,Hybrid Choice-Only,UCB,1.4375,0.24988229283318544
60fca5dcb45af6ae93ed125f,expert,play watch play,0,play,0,0,10.0,15.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
60fca5dcb45af6ae93ed125f,expert,play watch play,2,play,0,0,23.0,17.0,Naive Estimator,UCB,0.984375,0.5435644431995964
58c518d7b101a70001293900,expert,play watch play,0,play,0,0,9.0,15.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
58c518d7b101a70001293900,expert,play watch play,2,play,0,0,17.0,21.0,Hybrid Choice-Reward,UCB,0.0,-0.0
58c518d7b101a70001293900,expert,play watch play,0,play,0,0,15.0,15.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
58c518d7b101a70001293900,expert,play watch play,2,play,0,0,20.0,21.0,Hybrid Choice-Only,UCB,1.75,1.5487949406953985
58c518d7b101a70001293900,expert,play watch play,0,play,0,0,9.0,15.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
58c518d7b101a70001293900,expert,play watch play,2,play,0,0,20.0,21.0,Naive Estimator,UCB,0.8888888888888892,0.6583514224564075
62e6c5d05d354e1f99d612e4,expert,play watch play,0,play,1,1,6.0,13.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
62e6c5d05d354e1f99d612e4,expert,play watch play,2,play,1,1,23.0,15.0,Hybrid Choice-Reward,UCB,0.0,-0.0
62e6c5d05d354e1f99d612e4,expert,play watch play,0,play,1,1,8.0,13.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
62e6c5d05d354e1f99d612e4,expert,play watch play,2,play,1,1,21.0,15.0,Hybrid Choice-Only,UCB,3.9722222222222214,0.9949848281859701
62e6c5d05d354e1f99d612e4,expert,play watch play,0,play,1,1,9.0,13.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
62e6c5d05d354e1f99d612e4,expert,play watch play,2,play,1,1,19.0,15.0,Naive Estimator,UCB,0.0763888888888889,0.41381685030363374
61412d50c1d83f94e448c0f3,expert,watch play play,1,play,1,1,19.0,12.0,Hybrid Choice-Reward,UCB,4.1875,0.6583514224564075
61412d50c1d83f94e448c0f3,expert,watch play play,2,play,1,1,15.0,12.0,Hybrid Choice-Reward,UCB,11.123263888888888,1.5535088547976783
61412d50c1d83f94e448c0f3,expert,watch play play,1,play,1,1,16.0,12.0,Hybrid Choice-Only,UCB,3.6041666666666665,0.9000224216483541
61412d50c1d83f94e448c0f3,expert,watch play play,2,play,1,1,17.0,12.0,Hybrid Choice-Only,UCB,5.722222222222221,0.9000224216483541
