prolific_id,teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,human_total_reward,method,solver,choice_variance,choice_entropy
6519b6951e9a19f4b3d6f545,novice,watch play play,1,play,1,1,15.0,15.0,Hybrid Choice-Only,UCB,9.409722222222221,1.7617458011279301
6519b6951e9a19f4b3d6f545,novice,watch play play,2,play,1,1,22.0,20.0,Hybrid Choice-Only,UCB,0.0,-0.0
6519b6951e9a19f4b3d6f545,novice,watch play play,1,play,1,1,21.0,15.0,Naive Estimator,UCB,3.493055555555556,1.1431558784658322
6519b6951e9a19f4b3d6f545,novice,watch play play,2,play,1,1,18.0,20.0,Naive Estimator,UCB,3.248263888888889,1.0994839817876882
614f58258eaf7063aa888d90,novice,play watch play,0,play,1,1,13.0,16.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
614f58258eaf7063aa888d90,novice,play watch play,2,play,1,1,17.0,14.0,Hybrid Choice-Reward,UCB,6.520833333333333,1.0553532192449844
614f58258eaf7063aa888d90,novice,play watch play,0,play,1,1,10.0,16.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
614f58258eaf7063aa888d90,novice,play watch play,2,play,1,1,15.0,14.0,Hybrid Choice-Only,UCB,4.25,0.9000224216483541
614f58258eaf7063aa888d90,novice,play watch play,0,play,1,1,9.0,16.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
614f58258eaf7063aa888d90,novice,play watch play,2,play,1,1,14.0,14.0,Naive Estimator,UCB,4.456597222222221,1.9795739585136223
5cb489ff0cd1ed0017465d19,novice,play watch play,0,play,0,0,10.0,17.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
5cb489ff0cd1ed0017465d19,novice,play watch play,2,play,0,0,19.0,18.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5cb489ff0cd1ed0017465d19,novice,play watch play,0,play,0,0,10.0,17.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
5cb489ff0cd1ed0017465d19,novice,play watch play,2,play,0,0,14.0,18.0,Hybrid Choice-Only,UCB,14.972222222222223,1.3563429881688323
5cb489ff0cd1ed0017465d19,novice,play watch play,0,play,0,0,13.0,17.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
5cb489ff0cd1ed0017465d19,novice,play watch play,2,play,0,0,15.0,18.0,Naive Estimator,UCB,7.123263888888889,1.3512274809529556
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,18.0,19.0,Hybrid Choice-Reward,UCB,5.859375,0.954434002924965
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,23.0,21.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,17.0,19.0,Hybrid Choice-Only,UCB,4.859375,0.9405662399881731
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,15.0,21.0,Hybrid Choice-Only,UCB,1.0260416666666667,1.492754192030965
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,14.0,19.0,Naive Estimator,UCB,8.25,2.299104007471253
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,21.0,21.0,Naive Estimator,UCB,0.0,-0.0
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,18.0,20.0,Hybrid Choice-Reward,UCB,16.5,1.0408520829727552
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,22.0,18.0,Hybrid Choice-Reward,UCB,0.0,-0.0
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,20.0,20.0,Hybrid Choice-Only,UCB,13.25,0.785235442391543
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,18.0,18.0,Hybrid Choice-Only,UCB,5.5555555555555545,0.6583514224564075
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,20.0,20.0,Naive Estimator,UCB,0.234375,0.954434002924965
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,21.0,18.0,Naive Estimator,UCB,4.831597222222221,0.24988229283318544
5bfff7c02213be0001c2c7cf,expert,watch play play,1,play,1,1,21.0,20.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5bfff7c02213be0001c2c7cf,expert,watch play play,2,play,1,1,14.0,20.0,Hybrid Choice-Reward,UCB,6.159722222222222,2.031919635975994
5bfff7c02213be0001c2c7cf,expert,watch play play,1,play,1,1,20.0,20.0,Hybrid Choice-Only,UCB,3.472222222222222,0.6500224216483541
5bfff7c02213be0001c2c7cf,expert,watch play play,2,play,1,1,16.0,20.0,Hybrid Choice-Only,UCB,14.456597222222221,1.8098225451324987
5bfff7c02213be0001c2c7cf,expert,watch play play,1,play,1,1,15.0,20.0,Naive Estimator,UCB,8.164930555555555,2.3489879890775276
5bfff7c02213be0001c2c7cf,expert,watch play play,2,play,1,1,21.0,20.0,Naive Estimator,UCB,0.0,-0.0
5b27ef8a7f7816000146499f,novice,play watch play,0,play,0,0,13.0,11.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
5b27ef8a7f7816000146499f,novice,play watch play,2,play,0,0,15.0,22.0,Hybrid Choice-Reward,UCB,3.1927083333333335,1.6821501304958755
5b27ef8a7f7816000146499f,novice,play watch play,0,play,0,0,11.0,11.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
5b27ef8a7f7816000146499f,novice,play watch play,2,play,0,0,17.0,22.0,Hybrid Choice-Only,UCB,1.6388888888888893,1.188721875540867
5b27ef8a7f7816000146499f,novice,play watch play,0,play,0,0,7.0,11.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
5b27ef8a7f7816000146499f,novice,play watch play,2,play,0,0,16.0,22.0,Naive Estimator,UCB,9.32638888888889,1.6821501304958755
5ff797c6f67a7d494f65298e,novice,play watch play,0,play,1,1,10.0,15.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
5ff797c6f67a7d494f65298e,novice,play watch play,2,play,1,1,18.0,13.0,Hybrid Choice-Reward,UCB,5.083333333333333,1.1964209471916636
5ff797c6f67a7d494f65298e,novice,play watch play,0,play,1,1,14.0,15.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
5ff797c6f67a7d494f65298e,novice,play watch play,2,play,1,1,16.0,13.0,Hybrid Choice-Only,UCB,6.401041666666667,1.7634893002931975
5ff797c6f67a7d494f65298e,novice,play watch play,0,play,1,1,11.0,15.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
5ff797c6f67a7d494f65298e,novice,play watch play,2,play,1,1,20.0,13.0,Naive Estimator,UCB,0.4375,0.5435644431995964
616d6463aa6ae2ee832b3804,novice,watch play play,1,play,0,0,17.0,21.0,Hybrid Choice-Reward,UCB,3.138888888888889,1.3563429881688325
616d6463aa6ae2ee832b3804,novice,watch play play,2,play,0,0,13.0,19.0,Hybrid Choice-Reward,UCB,1.3732638888888886,1.5451936105874193
616d6463aa6ae2ee832b3804,novice,watch play play,1,play,0,0,20.0,21.0,Hybrid Choice-Only,UCB,4.743055555555555,1.0434356963218767
616d6463aa6ae2ee832b3804,novice,watch play play,2,play,0,0,21.0,19.0,Hybrid Choice-Only,UCB,0.0,-0.0
616d6463aa6ae2ee832b3804,novice,watch play play,1,play,0,0,17.0,21.0,Naive Estimator,UCB,10.0,2.105388542207534
616d6463aa6ae2ee832b3804,novice,watch play play,2,play,0,0,21.0,19.0,Naive Estimator,UCB,1.4375,0.24988229283318544
581d50e882c5aa000132ce4f,no teacher,play play play,0,play,2,1,11.0,21.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
581d50e882c5aa000132ce4f,no teacher,play play play,1,play,2,1,22.0,23.0,Hybrid Choice-Reward,UCB,6.914930555555556,0.49715018363696706
581d50e882c5aa000132ce4f,no teacher,play play play,2,play,2,1,22.0,19.0,Hybrid Choice-Reward,UCB,0.0,-0.0
581d50e882c5aa000132ce4f,no teacher,play play play,0,play,2,1,8.0,21.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
581d50e882c5aa000132ce4f,no teacher,play play play,1,play,2,1,14.0,23.0,Hybrid Choice-Only,UCB,6.87326388888889,2.1005602963278096
581d50e882c5aa000132ce4f,no teacher,play play play,2,play,2,1,22.0,19.0,Hybrid Choice-Only,UCB,0.0,-0.0
581d50e882c5aa000132ce4f,no teacher,play play play,0,play,2,1,13.0,21.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
581d50e882c5aa000132ce4f,no teacher,play play play,1,play,2,1,17.0,23.0,Naive Estimator,UCB,7.5,1.0408520829727552
581d50e882c5aa000132ce4f,no teacher,play play play,2,play,2,1,16.0,19.0,Naive Estimator,UCB,10.873263888888891,1.834962500721156
61183a3a63c62d933e60d5bf,no teacher,play play play,0,play,3,0,13.0,11.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
61183a3a63c62d933e60d5bf,no teacher,play play play,1,play,3,0,16.0,9.0,Hybrid Choice-Reward,UCB,9.789930555555555,1.6117022325423545
61183a3a63c62d933e60d5bf,no teacher,play play play,2,play,3,0,22.0,16.0,Hybrid Choice-Reward,UCB,0.0,-0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,0,play,3,0,9.0,11.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
61183a3a63c62d933e60d5bf,no teacher,play play play,1,play,3,0,18.0,9.0,Hybrid Choice-Only,UCB,12.984375,1.061278124459133
61183a3a63c62d933e60d5bf,no teacher,play play play,2,play,3,0,16.0,16.0,Hybrid Choice-Only,UCB,6.0399305555555545,1.1386865525783176
61183a3a63c62d933e60d5bf,no teacher,play play play,0,play,3,0,6.0,11.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
61183a3a63c62d933e60d5bf,no teacher,play play play,1,play,3,0,12.0,9.0,Naive Estimator,UCB,6.076388888888888,1.4969152532855432
61183a3a63c62d933e60d5bf,no teacher,play play play,2,play,3,0,13.0,16.0,Naive Estimator,UCB,0.0,-0.0
65ae75ddcc163b8e8b23d45b,novice,watch play play,1,play,0,0,13.0,14.0,Hybrid Choice-Reward,UCB,7.456597222222221,2.6660563421790613
65ae75ddcc163b8e8b23d45b,novice,watch play play,2,play,0,0,10.0,8.0,Hybrid Choice-Reward,UCB,4.972222222222222,1.9276942711037668
65ae75ddcc163b8e8b23d45b,novice,watch play play,1,play,0,0,10.0,14.0,Hybrid Choice-Only,UCB,2.305555555555556,1.7755490855036324
65ae75ddcc163b8e8b23d45b,novice,watch play play,2,play,0,0,11.0,8.0,Hybrid Choice-Only,UCB,10.859375,1.461300546107487
65ae75ddcc163b8e8b23d45b,novice,watch play play,1,play,0,0,16.0,14.0,Naive Estimator,UCB,4.9375,1.8931558784658322
65ae75ddcc163b8e8b23d45b,novice,watch play play,2,play,0,0,19.0,8.0,Naive Estimator,UCB,1.4375,0.24988229283318544
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,10.0,11.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,19.0,20.0,Hybrid Choice-Reward,UCB,1.859375,0.8708644692353644
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,10.0,11.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,21.0,20.0,Hybrid Choice-Only,UCB,0.0,-0.0
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,11.0,11.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,17.0,20.0,Naive Estimator,UCB,4.026041666666667,1.8617022325423545
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,18.0,17.0,Hybrid Choice-Reward,UCB,1.331597222222222,0.785235442391543
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,17.0,19.0,Hybrid Choice-Reward,UCB,4.248263888888888,1.6063429881688325
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,18.0,17.0,Hybrid Choice-Only,UCB,0.15972222222222218,0.24988229283318544
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,16.0,19.0,Hybrid Choice-Only,UCB,6.359375,2.1508676764873833
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,16.0,17.0,Naive Estimator,UCB,12.1875,2.5528416701725316
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,22.0,19.0,Naive Estimator,UCB,0.3055555555555555,0.41381685030363374
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,21.0,17.0,Hybrid Choice-Reward,UCB,0.0,-0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,15.0,22.0,Hybrid Choice-Reward,UCB,10.831597222222221,2.2720552088742005
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,20.0,17.0,Hybrid Choice-Only,UCB,2.159722222222222,0.8886865525783176
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,17.0,22.0,Hybrid Choice-Only,UCB,15.9375,1.8305576533947312
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,13.0,17.0,Naive Estimator,UCB,7.873263888888888,2.745838938745422
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,21.0,22.0,Naive Estimator,UCB,0.0,-0.0
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,9.0,15.0,Hybrid Choice-Reward,UCB,18.305555555555557,1.3563429881688323
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,21.0,15.0,Hybrid Choice-Reward,UCB,2.5677083333333335,0.49715018363696706
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,15.0,15.0,Hybrid Choice-Only,UCB,4.039930555555556,1.3741854163060885
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,10.0,15.0,Hybrid Choice-Only,UCB,1.0,0.6583514224564075
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,9.0,15.0,Naive Estimator,UCB,6.0399305555555545,2.040852082972755
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,14.0,15.0,Naive Estimator,UCB,3.555555555555556,0.9182958340544896
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,20.0,17.0,Hybrid Choice-Reward,UCB,3.25,1.176065103715944
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,18.0,13.0,Hybrid Choice-Reward,UCB,8.993055555555555,0.785235442391543
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,19.0,17.0,Hybrid Choice-Only,UCB,4.326388888888888,0.785235442391543
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,19.0,13.0,Hybrid Choice-Only,UCB,1.5815972222222223,0.6583514224564075
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,14.0,17.0,Naive Estimator,UCB,12.138888888888891,2.299104007471253
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,18.0,13.0,Naive Estimator,UCB,0.03993055555555555,0.24988229283318544
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,19.0,22.0,Hybrid Choice-Reward,UCB,1.9565972222222223,0.24988229283318544
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,19.0,21.0,Hybrid Choice-Reward,UCB,7.638888888888889,0.41381685030363374
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,21.0,22.0,Hybrid Choice-Only,UCB,18.664930555555554,1.5343371980653047
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,17.0,21.0,Hybrid Choice-Only,UCB,12.5,1.040852082972755
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,11.0,22.0,Naive Estimator,UCB,12.166666666666666,2.4138909867280645
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,19.0,21.0,Naive Estimator,UCB,0.0,-0.0
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,14.0,18.0,Hybrid Choice-Reward,UCB,14.6875,1.4182958340544896
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,14.0,20.0,Hybrid Choice-Reward,UCB,2.331597222222222,0.49715018363696706
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,8.0,18.0,Hybrid Choice-Only,UCB,6.956597222222221,2.2841591278514217
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,16.0,20.0,Hybrid Choice-Only,UCB,0.0,-0.0
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,15.0,18.0,Naive Estimator,UCB,21.243055555555554,1.8741854163060887
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,13.0,20.0,Naive Estimator,UCB,21.692708333333332,1.680155966959864
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,22.0,15.0,Hybrid Choice-Reward,UCB,5.9930555555555545,0.785235442391543
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,22.0,13.0,Hybrid Choice-Reward,UCB,0.0,-0.0
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,16.0,15.0,Hybrid Choice-Only,UCB,4.026041666666667,0.9000224216483541
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,15.0,13.0,Hybrid Choice-Only,UCB,5.956597222222222,1.7634893002931975
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,18.0,15.0,Naive Estimator,UCB,7.206597222222222,1.6368421881310118
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,23.0,13.0,Naive Estimator,UCB,0.0,-0.0
63d3fbb451ad7ba5c2f30246,expert,watch play play,1,play,0,0,19.0,20.0,Hybrid Choice-Reward,UCB,0.0,-0.0
63d3fbb451ad7ba5c2f30246,expert,watch play play,2,play,0,0,22.0,16.0,Hybrid Choice-Reward,UCB,0.0,-0.0
63d3fbb451ad7ba5c2f30246,expert,watch play play,1,play,0,0,21.0,20.0,Hybrid Choice-Only,UCB,0.359375,0.24988229283318544
63d3fbb451ad7ba5c2f30246,expert,watch play play,2,play,0,0,22.0,16.0,Hybrid Choice-Only,UCB,0.0,-0.0
63d3fbb451ad7ba5c2f30246,expert,watch play play,1,play,0,0,16.0,20.0,Naive Estimator,UCB,12.151041666666666,2.1012274809529554
63d3fbb451ad7ba5c2f30246,expert,watch play play,2,play,0,0,17.0,16.0,Naive Estimator,UCB,0.984375,0.5435644431995964
5f4a68e4d8963d5e469541f1,novice,watch play play,1,play,0,0,20.0,15.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5f4a68e4d8963d5e469541f1,novice,watch play play,2,play,0,0,19.0,18.0,Hybrid Choice-Reward,UCB,1.5555555555555556,0.49715018363696706
5f4a68e4d8963d5e469541f1,novice,watch play play,1,play,0,0,17.0,15.0,Hybrid Choice-Only,UCB,8.659722222222223,1.7273344666381945
5f4a68e4d8963d5e469541f1,novice,watch play play,2,play,0,0,18.0,18.0,Hybrid Choice-Only,UCB,0.0,-0.0
5f4a68e4d8963d5e469541f1,novice,watch play play,1,play,0,0,19.0,15.0,Naive Estimator,UCB,4.576388888888888,0.9833557549816874
5f4a68e4d8963d5e469541f1,novice,watch play play,2,play,0,0,23.0,18.0,Naive Estimator,UCB,0.0,-0.0
60fca5dcb45af6ae93ed125f,expert,play watch play,0,play,0,0,9.0,15.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
60fca5dcb45af6ae93ed125f,expert,play watch play,2,play,0,0,23.0,17.0,Hybrid Choice-Reward,UCB,0.638888888888889,0.24988229283318544
60fca5dcb45af6ae93ed125f,expert,play watch play,0,play,0,0,10.0,15.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
60fca5dcb45af6ae93ed125f,expert,play watch play,2,play,0,0,17.0,17.0,Hybrid Choice-Only,UCB,5.234375,1.598816797162542
60fca5dcb45af6ae93ed125f,expert,play watch play,0,play,0,0,9.0,15.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
60fca5dcb45af6ae93ed125f,expert,play watch play,2,play,0,0,17.0,17.0,Naive Estimator,UCB,2.609375,0.785235442391543
58c518d7b101a70001293900,expert,play watch play,0,play,0,0,8.0,15.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
58c518d7b101a70001293900,expert,play watch play,2,play,0,0,21.0,21.0,Hybrid Choice-Reward,UCB,0.15972222222222218,0.24988229283318544
58c518d7b101a70001293900,expert,play watch play,0,play,0,0,9.0,15.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
58c518d7b101a70001293900,expert,play watch play,2,play,0,0,22.0,21.0,Hybrid Choice-Only,UCB,0.03993055555555556,0.24988229283318544
58c518d7b101a70001293900,expert,play watch play,0,play,0,0,13.0,15.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
58c518d7b101a70001293900,expert,play watch play,2,play,0,0,16.0,21.0,Naive Estimator,UCB,4.109375,1.9287705856438881
62e6c5d05d354e1f99d612e4,expert,play watch play,0,play,1,1,9.0,13.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
62e6c5d05d354e1f99d612e4,expert,play watch play,2,play,1,1,20.0,15.0,Hybrid Choice-Reward,UCB,0.359375,0.24988229283318544
62e6c5d05d354e1f99d612e4,expert,play watch play,0,play,1,1,17.0,13.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
62e6c5d05d354e1f99d612e4,expert,play watch play,2,play,1,1,19.0,15.0,Hybrid Choice-Only,UCB,2.576388888888889,1.0553532192449844
62e6c5d05d354e1f99d612e4,expert,play watch play,0,play,1,1,7.0,13.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
62e6c5d05d354e1f99d612e4,expert,play watch play,2,play,1,1,21.0,15.0,Naive Estimator,UCB,0.0,-0.0
61412d50c1d83f94e448c0f3,expert,watch play play,1,play,1,1,15.0,12.0,Hybrid Choice-Reward,UCB,9.305555555555555,1.9992184835974092
61412d50c1d83f94e448c0f3,expert,watch play play,2,play,1,1,19.0,12.0,Hybrid Choice-Reward,UCB,1.9097222222222225,0.41381685030363374
61412d50c1d83f94e448c0f3,expert,watch play play,1,play,1,1,23.0,12.0,Hybrid Choice-Only,UCB,0.0,-0.0
61412d50c1d83f94e448c0f3,expert,watch play play,2,play,1,1,20.0,12.0,Hybrid Choice-Only,UCB,4.123263888888889,0.7382848661434506
