prolific_id,teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,human_total_reward,method,solver,choice_variance,choice_entropy
5f8486766d8e7b0f17df0206,novice,watch play play,1,play,0,0,19.0,19.0,Hybrid Choice-Reward,UCB,3.8333333333333335,1.1241854163060885
5f8486766d8e7b0f17df0206,novice,watch play play,2,play,0,0,21.0,13.0,Hybrid Choice-Reward,UCB,0.359375,0.24988229283318544
5f8486766d8e7b0f17df0206,novice,watch play play,1,play,0,0,18.0,19.0,Hybrid Choice-Only,UCB,8.401041666666666,1.4927541920309648
5f8486766d8e7b0f17df0206,novice,watch play play,2,play,0,0,21.0,13.0,Hybrid Choice-Only,UCB,0.0,-0.0
5f8486766d8e7b0f17df0206,novice,watch play play,1,play,0,0,17.0,19.0,Naive Estimator,UCB,1.9982638888888886,1.2220198859116511
5f8486766d8e7b0f17df0206,novice,watch play play,2,play,0,0,22.0,13.0,Naive Estimator,UCB,0.0,-0.0
5e38e79295ff561112eae457,novice,play watch play,0,play,1,1,12.0,15.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
5e38e79295ff561112eae457,novice,play watch play,2,play,1,1,21.0,21.0,Hybrid Choice-Reward,UCB,6.8055555555555545,0.6500224216483541
5e38e79295ff561112eae457,novice,play watch play,0,play,1,1,13.0,15.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
5e38e79295ff561112eae457,novice,play watch play,2,play,1,1,20.0,21.0,Hybrid Choice-Only,UCB,2.0815972222222223,0.6583514224564075
5e38e79295ff561112eae457,novice,play watch play,0,play,1,1,7.0,15.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
5e38e79295ff561112eae457,novice,play watch play,2,play,1,1,20.0,21.0,Naive Estimator,UCB,0.6388888888888891,0.24988229283318544
65a886d80279e6d71af87e7b,novice,play watch play,0,play,1,1,10.0,9.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
65a886d80279e6d71af87e7b,novice,play watch play,2,play,1,1,20.0,10.0,Hybrid Choice-Reward,UCB,0.0,-0.0
65a886d80279e6d71af87e7b,novice,play watch play,0,play,1,1,9.0,9.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
65a886d80279e6d71af87e7b,novice,play watch play,2,play,1,1,20.0,10.0,Hybrid Choice-Only,UCB,0.0,-0.0
65a886d80279e6d71af87e7b,novice,play watch play,0,play,1,1,8.0,9.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
65a886d80279e6d71af87e7b,novice,play watch play,2,play,1,1,22.0,10.0,Naive Estimator,UCB,0.0,-0.0
5ea3694d838a642e5790ec0a,novice,watch play play,1,play,0,0,20.0,21.0,Hybrid Choice-Reward,UCB,3.8541666666666665,1.1386865525783176
5ea3694d838a642e5790ec0a,novice,watch play play,2,play,0,0,21.0,18.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5ea3694d838a642e5790ec0a,novice,watch play play,1,play,0,0,16.0,21.0,Hybrid Choice-Only,UCB,10.581597222222223,1.830557653394731
5ea3694d838a642e5790ec0a,novice,watch play play,2,play,0,0,22.0,18.0,Hybrid Choice-Only,UCB,0.0,-0.0
5ea3694d838a642e5790ec0a,novice,watch play play,1,play,0,0,20.0,21.0,Naive Estimator,UCB,0.5833333333333334,1.0553532192449844
5ea3694d838a642e5790ec0a,novice,watch play play,2,play,0,0,20.0,18.0,Naive Estimator,UCB,0.0,-0.0
5e147a28de8da6a8f013acf6,novice,watch play play,1,play,1,1,18.0,15.0,Hybrid Choice-Reward,UCB,13.076388888888891,1.5545851693377997
5e147a28de8da6a8f013acf6,novice,watch play play,2,play,1,1,20.0,20.0,Hybrid Choice-Reward,UCB,0.0,-0.0
5e147a28de8da6a8f013acf6,novice,watch play play,1,play,1,1,16.0,15.0,Hybrid Choice-Only,UCB,9.4375,2.142079563925711
5e147a28de8da6a8f013acf6,novice,watch play play,2,play,1,1,18.0,20.0,Hybrid Choice-Only,UCB,0.0,-0.0
5e147a28de8da6a8f013acf6,novice,watch play play,1,play,1,1,12.0,15.0,Naive Estimator,UCB,13.520833333333334,2.427694271103767
5e147a28de8da6a8f013acf6,novice,watch play play,2,play,1,1,11.0,20.0,Naive Estimator,UCB,14.873263888888891,2.070850149569599
60d912ea081d95b4faa5ba51,novice,watch play play,1,play,1,1,20.0,8.0,Hybrid Choice-Reward,UCB,1.734375,0.49715018363696706
60d912ea081d95b4faa5ba51,novice,watch play play,2,play,1,1,18.0,12.0,Hybrid Choice-Reward,UCB,0.638888888888889,0.24988229283318544
60d912ea081d95b4faa5ba51,novice,watch play play,1,play,1,1,19.0,8.0,Hybrid Choice-Only,UCB,1.7708333333333333,0.7416847557897409
60d912ea081d95b4faa5ba51,novice,watch play play,2,play,1,1,19.0,12.0,Hybrid Choice-Only,UCB,0.984375,0.5435644431995964
60d912ea081d95b4faa5ba51,novice,watch play play,1,play,1,1,11.0,8.0,Naive Estimator,UCB,16.90972222222222,2.5680303358642105
60d912ea081d95b4faa5ba51,novice,watch play play,2,play,1,1,15.0,12.0,Naive Estimator,UCB,7.692708333333333,1.3563429881688325
6519b6951e9a19f4b3d6f545,novice,watch play play,1,play,1,1,19.0,15.0,Hybrid Choice-Reward,UCB,10.498263888888888,0.9737837298712213
6519b6951e9a19f4b3d6f545,novice,watch play play,2,play,1,1,21.0,20.0,Hybrid Choice-Reward,UCB,0.6597222222222222,0.7382848661434506
6519b6951e9a19f4b3d6f545,novice,watch play play,1,play,1,1,15.0,15.0,Hybrid Choice-Only,UCB,16.833333333333332,1.720175521464345
6519b6951e9a19f4b3d6f545,novice,watch play play,2,play,1,1,19.0,20.0,Hybrid Choice-Only,UCB,0.0,-0.0
6519b6951e9a19f4b3d6f545,novice,watch play play,1,play,1,1,21.0,15.0,Naive Estimator,UCB,0.8888888888888888,0.6583514224564075
6519b6951e9a19f4b3d6f545,novice,watch play play,2,play,1,1,19.0,20.0,Naive Estimator,UCB,0.359375,0.24988229283318544
614f58258eaf7063aa888d90,novice,play watch play,0,play,1,1,10.0,16.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
614f58258eaf7063aa888d90,novice,play watch play,2,play,1,1,23.0,14.0,Hybrid Choice-Reward,UCB,0.0,-0.0
614f58258eaf7063aa888d90,novice,play watch play,0,play,1,1,13.0,16.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
614f58258eaf7063aa888d90,novice,play watch play,2,play,1,1,18.0,14.0,Hybrid Choice-Only,UCB,6.076388888888888,1.3470732979972746
614f58258eaf7063aa888d90,novice,play watch play,0,play,1,1,12.0,16.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
614f58258eaf7063aa888d90,novice,play watch play,2,play,1,1,20.0,14.0,Naive Estimator,UCB,6.0,0.9000224216483541
5cb489ff0cd1ed0017465d19,novice,play watch play,0,play,0,0,13.0,17.0,Hybrid Choice-Reward,UCB,11.916666666666666,3.584962500721156
5cb489ff0cd1ed0017465d19,novice,play watch play,2,play,0,0,14.0,18.0,Hybrid Choice-Reward,UCB,1.8055555555555554,1.1241854163060885
5cb489ff0cd1ed0017465d19,novice,play watch play,0,play,0,0,7.0,17.0,Hybrid Choice-Only,UCB,11.916666666666666,3.584962500721156
5cb489ff0cd1ed0017465d19,novice,play watch play,2,play,0,0,20.0,18.0,Hybrid Choice-Only,UCB,1.9565972222222225,0.24988229283318544
5cb489ff0cd1ed0017465d19,novice,play watch play,0,play,0,0,10.0,17.0,Naive Estimator,UCB,11.916666666666666,3.584962500721156
5cb489ff0cd1ed0017465d19,novice,play watch play,2,play,0,0,21.0,18.0,Naive Estimator,UCB,13.359375,0.7382848661434506
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,17.0,19.0,Hybrid Choice-Reward,UCB,0.9982638888888888,0.24988229283318544
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,18.0,21.0,Hybrid Choice-Reward,UCB,0.3541666666666667,0.8166890883150209
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,17.0,19.0,Hybrid Choice-Only,UCB,5.817708333333333,1.1241854163060885
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,14.0,21.0,Hybrid Choice-Only,UCB,1.0399305555555556,1.3741854163060885
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,15.0,19.0,Naive Estimator,UCB,7.623263888888889,2.631051959488611
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,16.0,21.0,Naive Estimator,UCB,0.3055555555555555,0.41381685030363374
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,19.0,20.0,Hybrid Choice-Reward,UCB,13.65972222222222,0.785235442391543
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,20.0,18.0,Hybrid Choice-Reward,UCB,0.0,-0.0
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,19.0,20.0,Hybrid Choice-Only,UCB,9.37326388888889,0.6583514224564075
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,18.0,18.0,Hybrid Choice-Only,UCB,12.998263888888888,1.0238995733215064
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,19.0,20.0,Naive Estimator,UCB,4.831597222222222,0.6583514224564075
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,18.0,18.0,Naive Estimator,UCB,4.817708333333333,0.49715018363696706
