prolific_id,teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,human_total_reward,method,solver,choice_variance,choice_entropy,human_choice_entropy,human_choice_variance
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,6.0,11.0,Naive Estimator,Thompson,9.88888888888889,3.4072682296173893,0.9737837298712214,2.5815972222222228
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,15.0,20.0,Naive Estimator,Thompson,4.243055555555556,2.247224320061398,-0.0,0.0
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,15,17.0,Hybrid Choice-Reward,Thompson,2.2065972222222223,1.3741854163060885,0.6500224216483541,0.1388888888888889
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,16,19.0,Hybrid Choice-Reward,Thompson,6.8055555555555545,2.582723008845728,0.8112781244591328,9.1875
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,22,17.0,Hybrid Choice-Only,Thompson,0.15972222222222218,0.24988229283318544,0.6500224216483541,0.1388888888888889
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,23,19.0,Hybrid Choice-Only,Thompson,0.15972222222222218,0.24988229283318544,0.8112781244591328,9.1875
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,15,17.0,Naive Estimator,Thompson,4.0399305555555545,1.778368899209021,0.6500224216483541,0.1388888888888889
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,18,19.0,Naive Estimator,Thompson,7.75,1.2593984370492772,0.8112781244591328,9.1875
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,15,17.0,Hybrid Choice-Reward,Thompson,9.373263888888888,2.0272925846688996,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,14,22.0,Hybrid Choice-Reward,Thompson,10.539930555555555,2.4993896755123948,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,17,17.0,Hybrid Choice-Only,Thompson,7.770833333333333,1.2059413017339653,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,16,22.0,Hybrid Choice-Only,Thompson,9.472222222222221,1.9160563421790615,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,15,17.0,Naive Estimator,Thompson,6.638888888888888,2.869910023274066,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,16,22.0,Naive Estimator,Thompson,5.984375,1.9677648376739314,-0.0,0.0
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,11,15.0,Hybrid Choice-Reward,Thompson,11.6875,3.2841591278514217,0.8112781244591328,0.1875
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,12,15.0,Hybrid Choice-Reward,Thompson,7.414930555555556,2.804585169337799,1.7969371097526865,16.22222222222222
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,8,15.0,Hybrid Choice-Only,Thompson,13.289930555555557,3.2091479170272446,0.8112781244591328,0.1875
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,11,15.0,Hybrid Choice-Only,Thompson,17.055555555555557,2.9235332098491886,1.7969371097526865,16.22222222222222
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,14,15.0,Naive Estimator,Thompson,9.234375,2.7720552088742,0.8112781244591328,0.1875
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,17,15.0,Naive Estimator,Thompson,5.0,1.6368421881310118,1.7969371097526865,16.22222222222222
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,16,17.0,Hybrid Choice-Reward,Thompson,7.076388888888888,1.7264892117991653,0.8708644692353644,0.20659722222222218
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,18,13.0,Hybrid Choice-Reward,Thompson,1.2430555555555556,0.6583514224564075,1.2069084251518167,3.138888888888888
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,14,17.0,Hybrid Choice-Only,Thompson,7.638888888888888,2.0134893002931973,0.8708644692353644,0.20659722222222218
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,20,13.0,Hybrid Choice-Only,Thompson,3.159722222222222,0.7416847557897409,1.2069084251518167,3.138888888888888
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,16,17.0,Naive Estimator,Thompson,13.638888888888888,2.4940954395801542,0.8708644692353644,0.20659722222222218
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,17,13.0,Naive Estimator,Thompson,7.854166666666667,1.9138909867280647,1.2069084251518167,3.138888888888888
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,18,22.0,Hybrid Choice-Reward,Thompson,13.020833333333334,2.1140054628542204,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,20,21.0,Hybrid Choice-Reward,Thompson,5.706597222222222,0.49715018363696706,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,13,22.0,Hybrid Choice-Only,Thompson,19.45659722222222,2.177694271103767,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,18,21.0,Hybrid Choice-Only,Thompson,9.109375,0.6583514224564075,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,17,22.0,Naive Estimator,Thompson,18.770833333333332,2.2986806089179534,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,21,21.0,Naive Estimator,Thompson,13.373263888888888,0.9737837298712214,-0.0,0.0
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,10,18.0,Hybrid Choice-Reward,Thompson,12.159722222222221,2.8699100232740657,1.061278124459133,3.0
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,8,20.0,Hybrid Choice-Reward,Thompson,9.956597222222223,2.9481203125901443,-0.0,0.0
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,14,18.0,Hybrid Choice-Only,Thompson,9.24826388888889,2.467936029588917,1.061278124459133,3.0
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,13,20.0,Hybrid Choice-Only,Thompson,6.916666666666667,1.9473387961875537,-0.0,0.0
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,16,18.0,Naive Estimator,Thompson,16.07638888888889,2.332551816930742,1.061278124459133,3.0
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,12,20.0,Naive Estimator,Thompson,14.916666666666666,2.3012693629222505,-0.0,0.0
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,10,15.0,Hybrid Choice-Reward,Thompson,12.067708333333334,3.3197738350294776,2.9276942711037672,7.270833333333333
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,20,13.0,Hybrid Choice-Reward,Thompson,1.576388888888889,1.3741854163060885,2.573934896284056,6.076388888888888
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,11,15.0,Hybrid Choice-Only,Thompson,8.722222222222223,3.136842188131012,2.9276942711037672,7.270833333333333
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,10,13.0,Hybrid Choice-Only,Thompson,11.192708333333334,3.2254128972590443,2.573934896284056,6.076388888888888
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,8,15.0,Naive Estimator,Thompson,11.914930555555555,3.0016291673878226,2.9276942711037672,7.270833333333333
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,18,13.0,Naive Estimator,Thompson,4.354166666666667,1.6368421881310118,2.573934896284056,6.076388888888888
