prolific_id,teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,human_total_reward,method,solver,choice_variance,choice_entropy,human_choice_entropy,human_choice_variance
5cb489ff0cd1ed0017465d19,novice,play watch play,0,play,0,0,12.0,17.0,Hybrid Choice-Only,Thompson,11.333333333333334,3.3553885422075336,0.7416847557897408,0.24305555555555558
5cb489ff0cd1ed0017465d19,novice,play watch play,2,play,0,0,15.0,18.0,Hybrid Choice-Only,Thompson,12.659722222222221,2.938721875540867,0.7382848661434506,1.484375
5cb489ff0cd1ed0017465d19,novice,play watch play,0,play,0,0,10.0,17.0,Naive Estimator,Thompson,10.789930555555555,3.042481250360578,0.7416847557897408,0.24305555555555558
5cb489ff0cd1ed0017465d19,novice,play watch play,2,play,0,0,17.0,18.0,Naive Estimator,Thompson,10.831597222222221,1.4915560089120212,0.7382848661434506,1.484375
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,19,19.0,Hybrid Choice-Reward,Thompson,1.7899305555555554,0.7416847557897409,-0.0,0.0
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,19,21.0,Hybrid Choice-Reward,Thompson,3.1510416666666665,0.9833557549816874,-0.0,0.0
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,15,19.0,Hybrid Choice-Only,Thompson,3.493055555555556,1.0238995733215064,-0.0,0.0
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,16,21.0,Hybrid Choice-Only,Thompson,7.998263888888888,2.082551816930742,-0.0,0.0
5be084ec4c397b0001ec3567,expert,watch play play,1,play,0,0,19,19.0,Naive Estimator,Thompson,3.1875,0.9833557549816874,-0.0,0.0
5be084ec4c397b0001ec3567,expert,watch play play,2,play,0,0,21,21.0,Naive Estimator,Thompson,0.5555555555555556,0.7416847557897409,-0.0,0.0
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,13,20.0,Hybrid Choice-Reward,Thompson,17.22222222222222,2.427694271103767,-0.0,0.0
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,20,18.0,Hybrid Choice-Reward,Thompson,0.4982638888888889,0.49715018363696706,-0.0,0.0
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,16,20.0,Hybrid Choice-Only,Thompson,20.4375,2.4993896755123948,-0.0,0.0
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,16,18.0,Hybrid Choice-Only,Thompson,14.498263888888888,1.751629167387823,-0.0,0.0
633c7424294f7a26710ca395,novice,watch play play,1,play,0,0,12,20.0,Naive Estimator,Thompson,9.789930555555554,1.9450355658756875,-0.0,0.0
633c7424294f7a26710ca395,novice,watch play play,2,play,0,0,15,18.0,Naive Estimator,Thompson,5.692708333333333,1.1386865525783176,-0.0,0.0
5bfff7c02213be0001c2c7cf,expert,watch play play,1,play,1,1,18,20.0,Hybrid Choice-Reward,Thompson,2.498263888888889,1.176065103715944,-0.0,0.0
5bfff7c02213be0001c2c7cf,expert,watch play play,2,play,1,1,18,20.0,Hybrid Choice-Reward,Thompson,7.789930555555556,0.7416847557897408,-0.0,0.0
5bfff7c02213be0001c2c7cf,expert,watch play play,1,play,1,1,16,20.0,Hybrid Choice-Only,Thompson,17.442708333333332,1.8617022325423545,-0.0,0.0
5bfff7c02213be0001c2c7cf,expert,watch play play,2,play,1,1,19,20.0,Hybrid Choice-Only,Thompson,7.833333333333333,1.6117022325423542,-0.0,0.0
5bfff7c02213be0001c2c7cf,expert,watch play play,1,play,1,1,14,20.0,Naive Estimator,Thompson,14.888888888888886,2.3305576533947314,-0.0,0.0
5bfff7c02213be0001c2c7cf,expert,watch play play,2,play,1,1,20,20.0,Naive Estimator,Thompson,7.722222222222221,0.49715018363696706,-0.0,0.0
5b27ef8a7f7816000146499f,novice,play watch play,0,play,0,0,14.0,11.0,Hybrid Choice-Reward,Thompson,10.13888888888889,3.2049868557726664,0.24988229283318544,0.03993055555555556
5b27ef8a7f7816000146499f,novice,play watch play,2,play,0,0,17.0,22.0,Hybrid Choice-Reward,Thompson,7.456597222222222,2.1864823836654392,-0.0,0.0
5b27ef8a7f7816000146499f,novice,play watch play,0,play,0,0,6.0,11.0,Hybrid Choice-Only,Thompson,13.5,3.204986855772667,0.24988229283318544,0.03993055555555556
5b27ef8a7f7816000146499f,novice,play watch play,2,play,0,0,13.0,22.0,Hybrid Choice-Only,Thompson,2.734375,2.292481250360578,-0.0,0.0
5b27ef8a7f7816000146499f,novice,play watch play,0,play,0,0,11.0,11.0,Naive Estimator,Thompson,8.083333333333334,3.0680303358642105,0.24988229283318544,0.03993055555555556
5b27ef8a7f7816000146499f,novice,play watch play,2,play,0,0,10.0,22.0,Naive Estimator,Thompson,13.873263888888888,2.804585169337799,-0.0,0.0
5ff797c6f67a7d494f65298e,novice,play watch play,0,play,1,1,13.0,15.0,Hybrid Choice-Reward,Thompson,9.026041666666666,2.9166666666666665,2.9193721485946105,8.831597222222221
5ff797c6f67a7d494f65298e,novice,play watch play,2,play,1,1,18.0,13.0,Hybrid Choice-Reward,Thompson,1.2430555555555556,0.6583514224564075,2.8443609377704338,4.243055555555555
5ff797c6f67a7d494f65298e,novice,play watch play,0,play,1,1,10.0,15.0,Hybrid Choice-Only,Thompson,12.659722222222221,3.0535088547976783,2.9193721485946105,8.831597222222221
5ff797c6f67a7d494f65298e,novice,play watch play,2,play,1,1,13.0,13.0,Hybrid Choice-Only,Thompson,7.354166666666667,2.266150648454355,2.8443609377704338,4.243055555555555
5ff797c6f67a7d494f65298e,novice,play watch play,0,play,1,1,12.0,15.0,Naive Estimator,Thompson,12.243055555555557,3.319773835029478,2.9193721485946105,8.831597222222221
5ff797c6f67a7d494f65298e,novice,play watch play,2,play,1,1,14.0,13.0,Naive Estimator,Thompson,4.659722222222222,2.689798190080988,2.8443609377704338,4.243055555555555
616d6463aa6ae2ee832b3804,novice,watch play play,1,play,0,0,10,21.0,Hybrid Choice-Reward,Thompson,13.993055555555557,3.153107168362811,-0.0,0.0
616d6463aa6ae2ee832b3804,novice,watch play play,2,play,0,0,18,19.0,Hybrid Choice-Reward,Thompson,1.9930555555555551,1.2220198859116511,-0.0,0.0
616d6463aa6ae2ee832b3804,novice,watch play play,1,play,0,0,13,21.0,Hybrid Choice-Only,Thompson,8.722222222222223,2.8647869792568113,-0.0,0.0
616d6463aa6ae2ee832b3804,novice,watch play play,2,play,0,0,18,19.0,Hybrid Choice-Only,Thompson,14.055555555555555,1.5805576533947314,-0.0,0.0
616d6463aa6ae2ee832b3804,novice,watch play play,1,play,0,0,19,21.0,Naive Estimator,Thompson,10.326388888888888,2.267226962994476,-0.0,0.0
616d6463aa6ae2ee832b3804,novice,watch play play,2,play,0,0,17,19.0,Naive Estimator,Thompson,12.956597222222223,1.9795739585136223,-0.0,0.0
581d50e882c5aa000132ce4f,no teacher,play play play,0,play,2,1,14.0,21.0,Hybrid Choice-Reward,Thompson,14.576388888888888,3.0680303358642105,-0.0,0.0
581d50e882c5aa000132ce4f,no teacher,play play play,1,play,2,1,14.0,23.0,Hybrid Choice-Reward,Thompson,12.25,2.7551230440172545,-0.0,0.0
581d50e882c5aa000132ce4f,no teacher,play play play,2,play,2,1,13.0,19.0,Hybrid Choice-Reward,Thompson,10.993055555555555,1.9657706741379202,-0.0,0.0
581d50e882c5aa000132ce4f,no teacher,play play play,0,play,2,1,12.0,21.0,Hybrid Choice-Only,Thompson,12.243055555555555,3.069773835029478,-0.0,0.0
581d50e882c5aa000132ce4f,no teacher,play play play,1,play,2,1,17.0,23.0,Hybrid Choice-Only,Thompson,6.901041666666667,1.6368421881310118,-0.0,0.0
581d50e882c5aa000132ce4f,no teacher,play play play,2,play,2,1,23.0,19.0,Hybrid Choice-Only,Thompson,6.914930555555556,0.49715018363696706,-0.0,0.0
581d50e882c5aa000132ce4f,no teacher,play play play,0,play,2,1,13.0,21.0,Naive Estimator,Thompson,8.888888888888888,2.83429531609601,-0.0,0.0
581d50e882c5aa000132ce4f,no teacher,play play play,1,play,2,1,12.0,23.0,Naive Estimator,Thompson,13.076388888888888,2.892079563925711,-0.0,0.0
581d50e882c5aa000132ce4f,no teacher,play play play,2,play,2,1,13.0,19.0,Naive Estimator,Thompson,12.159722222222221,2.8879185026711327,-0.0,0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,0,play,3,0,13.0,11.0,Hybrid Choice-Reward,Thompson,11.909722222222223,3.1379185026711327,-0.0,0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,1,play,3,0,16.0,9.0,Hybrid Choice-Reward,Thompson,6.604166666666667,1.9450355658756875,-0.0,0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,2,play,3,0,19.0,16.0,Hybrid Choice-Reward,Thompson,7.609375,0.6583514224564075,-0.0,0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,0,play,3,0,12.0,11.0,Hybrid Choice-Only,Thompson,13.039930555555557,3.438721875540867,-0.0,0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,1,play,3,0,16.0,9.0,Hybrid Choice-Only,Thompson,19.1875,2.396240625180289,-0.0,0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,2,play,3,0,16.0,16.0,Hybrid Choice-Only,Thompson,19.243055555555554,2.0272925846688996,-0.0,0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,0,play,3,0,15.0,11.0,Naive Estimator,Thompson,11.576388888888888,3.1053885422075336,-0.0,0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,1,play,3,0,13.0,9.0,Naive Estimator,Thompson,19.539930555555554,3.038320189106,-0.0,0.0
61183a3a63c62d933e60d5bf,no teacher,play play play,2,play,3,0,12.0,16.0,Naive Estimator,Thompson,18.38888888888889,2.704986855772667,-0.0,0.0
65ae75ddcc163b8e8b23d45b,novice,watch play play,1,play,0,0,10,14.0,Hybrid Choice-Reward,Thompson,9.13888888888889,3.3239348962840563,1.4284124677945966,2.2899305555555554
65ae75ddcc163b8e8b23d45b,novice,watch play play,2,play,0,0,22,8.0,Hybrid Choice-Reward,Thompson,10.831597222222221,2.1140054628542204,3.2406015629507228,7.956597222222222
65ae75ddcc163b8e8b23d45b,novice,watch play play,1,play,0,0,11,14.0,Hybrid Choice-Only,Thompson,11.722222222222223,2.7527054819279435,1.4284124677945966,2.2899305555555554
65ae75ddcc163b8e8b23d45b,novice,watch play play,2,play,0,0,13,8.0,Hybrid Choice-Only,Thompson,8.083333333333334,2.082551816930742,3.2406015629507228,7.956597222222222
65ae75ddcc163b8e8b23d45b,novice,watch play play,1,play,0,0,10,14.0,Naive Estimator,Thompson,7.817708333333333,2.792481250360578,1.4284124677945966,2.2899305555555554
65ae75ddcc163b8e8b23d45b,novice,watch play play,2,play,0,0,12,8.0,Naive Estimator,Thompson,9.026041666666666,2.5027054819279435,3.2406015629507228,7.956597222222222
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,13.0,11.0,Hybrid Choice-Reward,Thompson,9.567708333333334,3.0424812503605776,0.9737837298712214,2.5815972222222228
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,19.0,20.0,Hybrid Choice-Reward,Thompson,3.555555555555556,1.0238995733215066,-0.0,0.0
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,10.0,11.0,Hybrid Choice-Only,Thompson,8.82638888888889,3.2091479170272446,0.9737837298712214,2.5815972222222228
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,15.0,20.0,Hybrid Choice-Only,Thompson,7.0555555555555545,1.5016291673878228,-0.0,0.0
6473bd2d95a488b826bc24c4,expert,play watch play,0,play,0,0,9.0,11.0,Naive Estimator,Thompson,13.888888888888888,3.177694271103767,0.9737837298712214,2.5815972222222228
6473bd2d95a488b826bc24c4,expert,play watch play,2,play,0,0,11.0,20.0,Naive Estimator,Thompson,11.623263888888891,2.919372148594611,-0.0,0.0
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,22,17.0,Hybrid Choice-Reward,Thompson,2.5208333333333335,0.7416847557897409,0.6500224216483541,0.1388888888888889
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,20,19.0,Hybrid Choice-Reward,Thompson,1.4097222222222223,0.7416847557897409,0.8112781244591328,9.1875
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,21,17.0,Hybrid Choice-Only,Thompson,2.8732638888888893,0.9833557549816874,0.6500224216483541,0.1388888888888889
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,17,19.0,Hybrid Choice-Only,Thompson,6.234375,1.4396763215021657,0.8112781244591328,9.1875
5ad0f1934d061300011b0a4d,expert,watch play play,1,play,0,0,18,17.0,Naive Estimator,Thompson,8.1875,1.9481203125901447,0.6500224216483541,0.1388888888888889
5ad0f1934d061300011b0a4d,expert,watch play play,2,play,0,0,17,19.0,Naive Estimator,Thompson,1.8541666666666667,1.3741854163060885,0.8112781244591328,9.1875
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,16,17.0,Hybrid Choice-Reward,Thompson,8.520833333333334,1.9657706741379202,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,15,22.0,Hybrid Choice-Reward,Thompson,9.326388888888888,1.6063429881688323,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,19,17.0,Hybrid Choice-Only,Thompson,8.472222222222221,1.4969152532855432,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,20,22.0,Hybrid Choice-Only,Thompson,2.75,0.41381685030363374,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,1,1,9,17.0,Naive Estimator,Thompson,10.993055555555555,3.2091479170272446,-0.0,0.0
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,1,1,15,22.0,Naive Estimator,Thompson,4.831597222222222,1.4915560089120212,-0.0,0.0
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,8,15.0,Hybrid Choice-Reward,Thompson,16.38888888888889,2.8018796874098557,0.8112781244591328,0.1875
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,16,15.0,Hybrid Choice-Reward,Thompson,9.831597222222221,2.6981203125901447,1.7969371097526865,16.22222222222222
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,15,15.0,Hybrid Choice-Only,Thompson,8.789930555555555,3.0051230440172545,0.8112781244591328,0.1875
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,14,15.0,Hybrid Choice-Only,Thompson,7.305555555555556,3.069773835029478,1.7969371097526865,16.22222222222222
611f1751f8fd84c3ba826634,novice,watch play play,1,play,0,0,14,15.0,Naive Estimator,Thompson,9.916666666666666,1.999218483597409,0.8112781244591328,0.1875
611f1751f8fd84c3ba826634,novice,watch play play,2,play,0,0,22,15.0,Naive Estimator,Thompson,3.234375,0.24988229283318544,1.7969371097526865,16.22222222222222
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,14,17.0,Hybrid Choice-Reward,Thompson,12.359375,2.7865766899407327,0.8708644692353644,0.20659722222222218
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,17,13.0,Hybrid Choice-Reward,Thompson,11.289930555555555,2.1194140305639055,1.2069084251518167,3.138888888888888
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,16,17.0,Hybrid Choice-Only,Thompson,8.24826388888889,1.3741854163060885,0.8708644692353644,0.20659722222222218
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,15,13.0,Hybrid Choice-Only,Thompson,7.1649305555555545,1.751629167387823,1.2069084251518167,3.138888888888888
65772daa307b28b9a9ec187f,expert,watch play play,1,play,0,0,11,17.0,Naive Estimator,Thompson,13.916666666666666,2.75,0.8708644692353644,0.20659722222222218
65772daa307b28b9a9ec187f,expert,watch play play,2,play,0,0,17,13.0,Naive Estimator,Thompson,12.243055555555557,1.8931558784658322,1.2069084251518167,3.138888888888888
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,18,22.0,Hybrid Choice-Reward,Thompson,10.75,1.2059413017339653,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,21,21.0,Hybrid Choice-Reward,Thompson,6.555555555555556,0.7416847557897409,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,13,22.0,Hybrid Choice-Only,Thompson,15.972222222222223,2.29597512699001,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,21,21.0,Hybrid Choice-Only,Thompson,21.289930555555554,1.0434356963218767,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,1,play,1,1,15,22.0,Naive Estimator,Thompson,18.020833333333332,2.049104007471253,-0.0,0.0
58c518d7b101a70001293900,expert,watch play play,2,play,1,1,18,21.0,Naive Estimator,Thompson,9.831597222222221,1.6368421881310113,-0.0,0.0
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,12,18.0,Hybrid Choice-Reward,Thompson,14.743055555555555,2.975412897259044,1.061278124459133,3.0
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,9,20.0,Hybrid Choice-Reward,Thompson,8.789930555555555,2.554585169337799,-0.0,0.0
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,11,18.0,Hybrid Choice-Only,Thompson,14.583333333333334,3.0365766899407327,1.061278124459133,3.0
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,12,20.0,Hybrid Choice-Only,Thompson,9.020833333333334,2.8087462305923774,-0.0,0.0
5d092069fb1a540001dd5028,novice,watch play play,1,play,1,1,12,18.0,Naive Estimator,Thompson,11.414930555555557,2.986440501696144,1.061278124459133,3.0
5d092069fb1a540001dd5028,novice,watch play play,2,play,1,1,11,20.0,Naive Estimator,Thompson,5.388888888888889,2.1508676764873833,-0.0,0.0
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,12,15.0,Hybrid Choice-Reward,Thompson,7.138888888888889,2.7841591278514217,2.9276942711037672,7.270833333333333
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,15,13.0,Hybrid Choice-Reward,Thompson,6.498263888888888,2.030672129520887,2.573934896284056,6.076388888888888
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,13,15.0,Hybrid Choice-Only,Thompson,12.331597222222221,2.9072682296173893,2.9276942711037672,7.270833333333333
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,14,13.0,Hybrid Choice-Only,Thompson,8.026041666666666,2.013911156578927,2.573934896284056,6.076388888888888
59f22a9fd6380600018b2929,expert,watch play play,1,play,0,0,18,15.0,Naive Estimator,Thompson,9.164930555555555,2.082551816930742,2.9276942711037672,7.270833333333333
59f22a9fd6380600018b2929,expert,watch play play,2,play,0,0,19,13.0,Naive Estimator,Thompson,5.3055555555555545,1.6063429881688325,2.573934896284056,6.076388888888888
