_id,uid,step,position,action,timestamp,shots_remaining,game_type,total_reward,reward_generated,shot,block_id,block_index,teacher,solver,payoffs_id,policy_id,__v,condition_index
656a536537a5fda100f4265f,lpn5huou0.bvbbodgheb8,16,8,shoot,2023-12-01T21:43:01.552Z,4,watch,6,true,true,block_type2,0,novice,ucb,payoffs1,policy0,0,
656a536637a5fda100f42661,lpn5huou0.bvbbodgheb8,17,8,shoot,2023-12-01T21:43:02.572Z,3,watch,7,true,true,block_type2,0,novice,ucb,payoffs1,policy0,0,
656a536737a5fda100f42663,lpn5huou0.bvbbodgheb8,18,8,shoot,2023-12-01T21:43:03.605Z,2,watch,7,false,true,block_type2,0,novice,ucb,payoffs1,policy0,0,
656a536837a5fda100f42665,lpn5huou0.bvbbodgheb8,19,0,shoot,2023-12-01T21:43:04.637Z,1,watch,8,true,true,block_type2,0,novice,ucb,payoffs1,policy0,0,
656a536937a5fda100f42667,lpn5huou0.bvbbodgheb8,20,8,shoot,2023-12-01T21:43:05.670Z,0,watch,9,true,true,block_type2,0,novice,ucb,payoffs1,policy0,0,
656a537737a5fda100f42669,lpn5huou0.bvbbodgheb8,1,9,shoot,2023-12-01T21:43:19.140Z,19,watch,0,false,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a537837a5fda100f4266b,lpn5huou0.bvbbodgheb8,2,6,shoot,2023-12-01T21:43:20.172Z,18,watch,1,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a537937a5fda100f4266d,lpn5huou0.bvbbodgheb8,3,5,shoot,2023-12-01T21:43:21.189Z,17,watch,1,false,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a537a37a5fda100f4266f,lpn5huou0.bvbbodgheb8,4,2,shoot,2023-12-01T21:43:22.203Z,16,watch,2,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a537b37a5fda100f42671,lpn5huou0.bvbbodgheb8,5,2,shoot,2023-12-01T21:43:23.221Z,15,watch,3,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a537c37a5fda100f42673,lpn5huou0.bvbbodgheb8,6,2,shoot,2023-12-01T21:43:24.238Z,14,watch,3,false,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a537d37a5fda100f42675,lpn5huou0.bvbbodgheb8,7,0,shoot,2023-12-01T21:43:25.253Z,13,watch,4,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a537e37a5fda100f42677,lpn5huou0.bvbbodgheb8,8,4,shoot,2023-12-01T21:43:26.289Z,12,watch,5,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a537f37a5fda100f42679,lpn5huou0.bvbbodgheb8,9,8,shoot,2023-12-01T21:43:27.322Z,11,watch,6,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538037a5fda100f4267b,lpn5huou0.bvbbodgheb8,10,2,shoot,2023-12-01T21:43:28.338Z,10,watch,6,false,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538137a5fda100f4267d,lpn5huou0.bvbbodgheb8,11,5,shoot,2023-12-01T21:43:29.356Z,9,watch,6,false,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538237a5fda100f4267f,lpn5huou0.bvbbodgheb8,12,0,shoot,2023-12-01T21:43:30.377Z,8,watch,6,false,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538337a5fda100f42681,lpn5huou0.bvbbodgheb8,13,0,shoot,2023-12-01T21:43:31.389Z,7,watch,7,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538437a5fda100f42683,lpn5huou0.bvbbodgheb8,14,2,shoot,2023-12-01T21:43:32.405Z,6,watch,7,false,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538537a5fda100f42685,lpn5huou0.bvbbodgheb8,15,2,shoot,2023-12-01T21:43:33.423Z,5,watch,8,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538637a5fda100f42687,lpn5huou0.bvbbodgheb8,16,8,shoot,2023-12-01T21:43:34.437Z,4,watch,8,false,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538737a5fda100f42689,lpn5huou0.bvbbodgheb8,17,8,shoot,2023-12-01T21:43:35.473Z,3,watch,9,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538837a5fda100f4268b,lpn5huou0.bvbbodgheb8,18,8,shoot,2023-12-01T21:43:36.506Z,2,watch,10,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538937a5fda100f4268d,lpn5huou0.bvbbodgheb8,19,0,shoot,2023-12-01T21:43:37.522Z,1,watch,10,false,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a538a37a5fda100f4268f,lpn5huou0.bvbbodgheb8,20,8,shoot,2023-12-01T21:43:38.540Z,0,watch,11,true,true,block_type2,1,novice,ucb,payoffs1,policy0,0,
656a539b37a5fda100f42691,lpn5huou0.bvbbodgheb8,0,5,left,2023-12-01T21:43:55.644Z,20,play,0,false,false,block_type2,2,,,payoffs1,,0,
656a539c37a5fda100f42693,lpn5huou0.bvbbodgheb8,1,4,shoot,2023-12-01T21:43:56.757Z,19,play,0,false,true,block_type2,2,,,payoffs1,,0,
656a539d37a5fda100f42695,lpn5huou0.bvbbodgheb8,2,4,shoot,2023-12-01T21:43:57.856Z,18,play,0,false,true,block_type2,2,,,payoffs1,,0,
656a539e37a5fda100f42697,lpn5huou0.bvbbodgheb8,3,4,right,2023-12-01T21:43:58.142Z,18,play,0,false,false,block_type2,2,,,payoffs1,,0,
656a539e37a5fda100f42699,lpn5huou0.bvbbodgheb8,4,5,right,2023-12-01T21:43:58.305Z,18,play,0,false,false,block_type2,2,,,payoffs1,,0,
656a539e37a5fda100f4269b,lpn5huou0.bvbbodgheb8,5,6,right,2023-12-01T21:43:58.470Z,18,play,0,false,false,block_type2,2,,,payoffs1,,0,
656a539e37a5fda100f4269d,lpn5huou0.bvbbodgheb8,6,7,right,2023-12-01T21:43:58.646Z,18,play,0,false,false,block_type2,2,,,payoffs1,,0,
656a539f37a5fda100f4269f,lpn5huou0.bvbbodgheb8,7,8,shoot,2023-12-01T21:43:59.223Z,17,play,0,false,true,block_type2,2,,,payoffs1,,0,
656a539f37a5fda100f426a1,lpn5huou0.bvbbodgheb8,8,8,shoot,2023-12-01T21:43:59.790Z,16,play,1,true,true,block_type2,2,,,payoffs1,,0,
656a53a037a5fda100f426a3,lpn5huou0.bvbbodgheb8,9,8,shoot,2023-12-01T21:44:00.690Z,15,play,2,true,true,block_type2,2,,,payoffs1,,0,
656a53a137a5fda100f426a5,lpn5huou0.bvbbodgheb8,10,8,left,2023-12-01T21:44:00.992Z,15,play,2,false,false,block_type2,2,,,payoffs1,,0,
656a53a137a5fda100f426a7,lpn5huou0.bvbbodgheb8,11,7,left,2023-12-01T21:44:01.194Z,15,play,2,false,false,block_type2,2,,,payoffs1,,0,
656a53a137a5fda100f426a9,lpn5huou0.bvbbodgheb8,12,6,left,2023-12-01T21:44:01.409Z,15,play,2,false,false,block_type2,2,,,payoffs1,,0,
656a53a137a5fda100f426ab,lpn5huou0.bvbbodgheb8,13,5,left,2023-12-01T21:44:01.586Z,15,play,2,false,false,block_type2,2,,,payoffs1,,0,
656a53a137a5fda100f426ad,lpn5huou0.bvbbodgheb8,14,4,left,2023-12-01T21:44:01.738Z,15,play,2,false,false,block_type2,2,,,payoffs1,,0,
656a53a137a5fda100f426af,lpn5huou0.bvbbodgheb8,15,3,left,2023-12-01T21:44:01.898Z,15,play,2,false,false,block_type2,2,,,payoffs1,,0,
656a53a237a5fda100f426b1,lpn5huou0.bvbbodgheb8,16,2,left,2023-12-01T21:44:02.061Z,15,play,2,false,false,block_type2,2,,,payoffs1,,0,
656a53a237a5fda100f426b3,lpn5huou0.bvbbodgheb8,17,1,left,2023-12-01T21:44:02.227Z,15,play,2,false,false,block_type2,2,,,payoffs1,,0,
656a53a237a5fda100f426b5,lpn5huou0.bvbbodgheb8,18,0,shoot,2023-12-01T21:44:02.774Z,14,play,3,true,true,block_type2,2,,,payoffs1,,0,
656a53a337a5fda100f426b7,lpn5huou0.bvbbodgheb8,19,0,shoot,2023-12-01T21:44:03.357Z,13,play,3,false,true,block_type2,2,,,payoffs1,,0,
656a53a337a5fda100f426b9,lpn5huou0.bvbbodgheb8,20,0,right,2023-12-01T21:44:03.944Z,13,play,3,false,false,block_type2,2,,,payoffs1,,0,
656a53a437a5fda100f426bb,lpn5huou0.bvbbodgheb8,21,1,right,2023-12-01T21:44:04.156Z,13,play,3,false,false,block_type2,2,,,payoffs1,,0,
656a53a437a5fda100f426bd,lpn5huou0.bvbbodgheb8,22,2,right,2023-12-01T21:44:04.332Z,13,play,3,false,false,block_type2,2,,,payoffs1,,0,
656a53a437a5fda100f426bf,lpn5huou0.bvbbodgheb8,23,3,right,2023-12-01T21:44:04.496Z,13,play,3,false,false,block_type2,2,,,payoffs1,,0,
656a53a437a5fda100f426c1,lpn5huou0.bvbbodgheb8,24,4,right,2023-12-01T21:44:04.667Z,13,play,3,false,false,block_type2,2,,,payoffs1,,0,
656a53a437a5fda100f426c3,lpn5huou0.bvbbodgheb8,25,5,right,2023-12-01T21:44:04.832Z,13,play,3,false,false,block_type2,2,,,payoffs1,,0,
656a53a537a5fda100f426c5,lpn5huou0.bvbbodgheb8,26,6,right,2023-12-01T21:44:04.996Z,13,play,3,false,false,block_type2,2,,,payoffs1,,0,
656a53a537a5fda100f426c7,lpn5huou0.bvbbodgheb8,27,7,right,2023-12-01T21:44:05.162Z,13,play,3,false,false,block_type2,2,,,payoffs1,,0,
656a53a537a5fda100f426c9,lpn5huou0.bvbbodgheb8,28,8,shoot,2023-12-01T21:44:05.822Z,12,play,4,true,true,block_type2,2,,,payoffs1,,0,
656a53a637a5fda100f426cb,lpn5huou0.bvbbodgheb8,29,8,shoot,2023-12-01T21:44:06.390Z,11,play,5,true,true,block_type2,2,,,payoffs1,,0,
656a53a637a5fda100f426cd,lpn5huou0.bvbbodgheb8,30,8,shoot,2023-12-01T21:44:06.841Z,10,play,6,true,true,block_type2,2,,,payoffs1,,0,
656a53a737a5fda100f426cf,lpn5huou0.bvbbodgheb8,31,8,shoot,2023-12-01T21:44:07.289Z,9,play,7,true,true,block_type2,2,,,payoffs1,,0,
656a53a737a5fda100f426d1,lpn5huou0.bvbbodgheb8,32,8,shoot,2023-12-01T21:44:07.657Z,8,play,8,true,true,block_type2,2,,,payoffs1,,0,
656a53a837a5fda100f426d3,lpn5huou0.bvbbodgheb8,33,8,shoot,2023-12-01T21:44:08.074Z,7,play,8,false,true,block_type2,2,,,payoffs1,,0,
656a53a837a5fda100f426d5,lpn5huou0.bvbbodgheb8,34,8,shoot,2023-12-01T21:44:08.489Z,6,play,9,true,true,block_type2,2,,,payoffs1,,0,
656a53a837a5fda100f426d7,lpn5huou0.bvbbodgheb8,35,8,shoot,2023-12-01T21:44:08.907Z,5,play,9,false,true,block_type2,2,,,payoffs1,,0,
656a53a937a5fda100f426d9,lpn5huou0.bvbbodgheb8,36,8,shoot,2023-12-01T21:44:09.291Z,4,play,10,true,true,block_type2,2,,,payoffs1,,0,
656a53a937a5fda100f426db,lpn5huou0.bvbbodgheb8,37,8,shoot,2023-12-01T21:44:09.741Z,3,play,10,false,true,block_type2,2,,,payoffs1,,0,
656a53aa37a5fda100f426dd,lpn5huou0.bvbbodgheb8,38,8,shoot,2023-12-01T21:44:10.140Z,2,play,10,false,true,block_type2,2,,,payoffs1,,0,
656a53aa37a5fda100f426df,lpn5huou0.bvbbodgheb8,39,8,shoot,2023-12-01T21:44:10.574Z,1,play,11,true,true,block_type2,2,,,payoffs1,,0,
656a53ab37a5fda100f426e1,lpn5huou0.bvbbodgheb8,40,8,shoot,2023-12-01T21:44:11.458Z,0,play,12,true,true,block_type2,2,,,payoffs1,,0,
656a53b637a5fda100f426e3,lpn5huou0.bvbbodgheb8,1,6,shoot,2023-12-01T21:44:22.494Z,19,watch,1,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53b737a5fda100f426e5,lpn5huou0.bvbbodgheb8,2,6,shoot,2023-12-01T21:44:23.509Z,18,watch,2,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53b837a5fda100f426e7,lpn5huou0.bvbbodgheb8,3,1,shoot,2023-12-01T21:44:24.524Z,17,watch,3,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53b937a5fda100f426e9,lpn5huou0.bvbbodgheb8,4,6,shoot,2023-12-01T21:44:25.541Z,16,watch,4,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53ba37a5fda100f426eb,lpn5huou0.bvbbodgheb8,5,4,shoot,2023-12-01T21:44:26.575Z,15,watch,5,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53bb37a5fda100f426ed,lpn5huou0.bvbbodgheb8,6,6,shoot,2023-12-01T21:44:27.591Z,14,watch,6,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53bc37a5fda100f426ef,lpn5huou0.bvbbodgheb8,7,1,shoot,2023-12-01T21:44:28.608Z,13,watch,7,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53bd37a5fda100f426f1,lpn5huou0.bvbbodgheb8,8,6,shoot,2023-12-01T21:44:29.626Z,12,watch,8,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53be37a5fda100f426f3,lpn5huou0.bvbbodgheb8,9,6,shoot,2023-12-01T21:44:30.642Z,11,watch,8,false,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53bf37a5fda100f426f5,lpn5huou0.bvbbodgheb8,10,7,shoot,2023-12-01T21:44:31.676Z,10,watch,9,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c037a5fda100f426f7,lpn5huou0.bvbbodgheb8,11,6,shoot,2023-12-01T21:44:32.692Z,9,watch,10,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c137a5fda100f426f9,lpn5huou0.bvbbodgheb8,12,6,shoot,2023-12-01T21:44:33.726Z,8,watch,11,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c237a5fda100f426fb,lpn5huou0.bvbbodgheb8,13,6,shoot,2023-12-01T21:44:34.742Z,7,watch,12,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c337a5fda100f426fd,lpn5huou0.bvbbodgheb8,14,6,shoot,2023-12-01T21:44:35.774Z,6,watch,13,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c437a5fda100f426ff,lpn5huou0.bvbbodgheb8,15,6,shoot,2023-12-01T21:44:36.791Z,5,watch,14,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c537a5fda100f42701,lpn5huou0.bvbbodgheb8,16,6,shoot,2023-12-01T21:44:37.809Z,4,watch,15,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c637a5fda100f42703,lpn5huou0.bvbbodgheb8,17,6,shoot,2023-12-01T21:44:38.826Z,3,watch,15,false,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c737a5fda100f42705,lpn5huou0.bvbbodgheb8,18,6,shoot,2023-12-01T21:44:39.842Z,2,watch,15,false,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c837a5fda100f42707,lpn5huou0.bvbbodgheb8,19,6,shoot,2023-12-01T21:44:40.860Z,1,watch,16,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53c937a5fda100f42709,lpn5huou0.bvbbodgheb8,20,6,shoot,2023-12-01T21:44:41.876Z,0,watch,17,true,true,block_type2,0,expert,ucb,payoffs3,policy0,0,
656a53d037a5fda100f4270b,lpn5huou0.bvbbodgheb8,1,6,shoot,2023-12-01T21:44:48.095Z,19,watch,1,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53d137a5fda100f4270d,lpn5huou0.bvbbodgheb8,2,6,shoot,2023-12-01T21:44:49.127Z,18,watch,1,false,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53d237a5fda100f4270f,lpn5huou0.bvbbodgheb8,3,1,shoot,2023-12-01T21:44:50.160Z,17,watch,2,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53d337a5fda100f42711,lpn5huou0.bvbbodgheb8,4,6,shoot,2023-12-01T21:44:51.195Z,16,watch,3,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53d437a5fda100f42713,lpn5huou0.bvbbodgheb8,5,4,shoot,2023-12-01T21:44:52.225Z,15,watch,4,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53d537a5fda100f42715,lpn5huou0.bvbbodgheb8,6,6,shoot,2023-12-01T21:44:53.244Z,14,watch,5,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53d637a5fda100f42717,lpn5huou0.bvbbodgheb8,7,1,shoot,2023-12-01T21:44:54.260Z,13,watch,5,false,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53d737a5fda100f42719,lpn5huou0.bvbbodgheb8,8,6,shoot,2023-12-01T21:44:55.277Z,12,watch,6,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53d837a5fda100f4271b,lpn5huou0.bvbbodgheb8,9,6,shoot,2023-12-01T21:44:56.295Z,11,watch,7,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53d937a5fda100f4271d,lpn5huou0.bvbbodgheb8,10,7,shoot,2023-12-01T21:44:57.327Z,10,watch,7,false,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53da37a5fda100f4271f,lpn5huou0.bvbbodgheb8,11,6,shoot,2023-12-01T21:44:58.361Z,9,watch,8,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53db37a5fda100f42721,lpn5huou0.bvbbodgheb8,12,6,shoot,2023-12-01T21:44:59.392Z,8,watch,9,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53dc37a5fda100f42723,lpn1e7ru0.4b61j7dg8qe,0,4,right,2023-12-01T21:45:00.257Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a53dc37a5fda100f42725,lpn5huou0.bvbbodgheb8,13,6,shoot,2023-12-01T21:45:00.427Z,7,watch,10,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53dc37a5fda100f42727,lpn1e7ru0.4b61j7dg8qe,1,5,right,2023-12-01T21:45:00.792Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a53dc37a5fda100f42729,lpn1e7ru0.4b61j7dg8qe,2,6,right,2023-12-01T21:45:00.977Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a53dd37a5fda100f4272b,lpn1e7ru0.4b61j7dg8qe,3,7,right,2023-12-01T21:45:01.141Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a53dd37a5fda100f4272d,lpn1e7ru0.4b61j7dg8qe,4,8,right,2023-12-01T21:45:01.376Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a53dd37a5fda100f4272f,lpn5huou0.bvbbodgheb8,14,6,shoot,2023-12-01T21:45:01.444Z,6,watch,11,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53de37a5fda100f42731,lpn1e7ru0.4b61j7dg8qe,5,9,shoot,2023-12-01T21:45:02.153Z,19,play,0,false,true,block_type1,0,,,payoffs1,,0,
656a53de37a5fda100f42733,lpn5huou0.bvbbodgheb8,15,6,shoot,2023-12-01T21:45:02.461Z,5,watch,12,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53de37a5fda100f42735,lpn1e7ru0.4b61j7dg8qe,6,9,left,2023-12-01T21:45:02.546Z,19,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a53df37a5fda100f42737,lpn1e7ru0.4b61j7dg8qe,7,8,shoot,2023-12-01T21:45:03.111Z,18,play,1,true,true,block_type1,0,,,payoffs1,,0,
656a53df37a5fda100f42739,lpn5huou0.bvbbodgheb8,16,6,shoot,2023-12-01T21:45:03.477Z,4,watch,13,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53e037a5fda100f4273b,lpn1e7ru0.4b61j7dg8qe,8,8,shoot,2023-12-01T21:45:04.119Z,17,play,2,true,true,block_type1,0,,,payoffs1,,0,
656a53e037a5fda100f4273d,lpn5huou0.bvbbodgheb8,17,6,shoot,2023-12-01T21:45:04.495Z,3,watch,14,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53e037a5fda100f4273f,lpn1e7ru0.4b61j7dg8qe,9,8,shoot,2023-12-01T21:45:04.936Z,16,play,3,true,true,block_type1,0,,,payoffs1,,0,
656a53e137a5fda100f42741,lpn5huou0.bvbbodgheb8,18,6,shoot,2023-12-01T21:45:05.511Z,2,watch,15,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53e137a5fda100f42743,lpn1e7ru0.4b61j7dg8qe,10,8,shoot,2023-12-01T21:45:05.669Z,15,play,4,true,true,block_type1,0,,,payoffs1,,0,
656a53e237a5fda100f42745,lpn1e7ru0.4b61j7dg8qe,11,8,shoot,2023-12-01T21:45:06.386Z,14,play,5,true,true,block_type1,0,,,payoffs1,,0,
656a53e237a5fda100f42747,lpn5huou0.bvbbodgheb8,19,6,shoot,2023-12-01T21:45:06.528Z,1,watch,16,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53e237a5fda100f42749,lpn1e7ru0.4b61j7dg8qe,12,8,shoot,2023-12-01T21:45:06.920Z,13,play,6,true,true,block_type1,0,,,payoffs1,,0,
656a53e337a5fda100f4274b,lpn5huou0.bvbbodgheb8,20,6,shoot,2023-12-01T21:45:07.544Z,0,watch,17,true,true,block_type2,1,expert,ucb,payoffs3,policy0,0,
656a53e337a5fda100f4274d,lpn1e7ru0.4b61j7dg8qe,13,8,shoot,2023-12-01T21:45:07.603Z,12,play,7,true,true,block_type1,0,,,payoffs1,,0,
656a53e437a5fda100f4274f,lpn1e7ru0.4b61j7dg8qe,14,8,shoot,2023-12-01T21:45:08.153Z,11,play,8,true,true,block_type1,0,,,payoffs1,,0,
656a53e437a5fda100f42751,lpn1e7ru0.4b61j7dg8qe,15,8,shoot,2023-12-01T21:45:08.695Z,10,play,9,true,true,block_type1,0,,,payoffs1,,0,
656a53e537a5fda100f42753,lpn1e7ru0.4b61j7dg8qe,16,8,shoot,2023-12-01T21:45:09.169Z,9,play,10,true,true,block_type1,0,,,payoffs1,,0,
656a53e537a5fda100f42755,lpn1e7ru0.4b61j7dg8qe,17,8,shoot,2023-12-01T21:45:09.603Z,8,play,11,true,true,block_type1,0,,,payoffs1,,0,
656a53e637a5fda100f42757,lpn1e7ru0.4b61j7dg8qe,18,8,shoot,2023-12-01T21:45:10.152Z,7,play,12,true,true,block_type1,0,,,payoffs1,,0,
656a53e637a5fda100f42759,lpn1e7ru0.4b61j7dg8qe,19,8,shoot,2023-12-01T21:45:10.670Z,6,play,13,true,true,block_type1,0,,,payoffs1,,0,
656a53e737a5fda100f4275b,lpn1e7ru0.4b61j7dg8qe,20,8,shoot,2023-12-01T21:45:11.136Z,5,play,14,true,true,block_type1,0,,,payoffs1,,0,
656a53e737a5fda100f4275d,lpn1e7ru0.4b61j7dg8qe,21,8,shoot,2023-12-01T21:45:11.586Z,4,play,15,true,true,block_type1,0,,,payoffs1,,0,
656a53e837a5fda100f4275f,lpn1e7ru0.4b61j7dg8qe,22,8,shoot,2023-12-01T21:45:12.119Z,3,play,16,true,true,block_type1,0,,,payoffs1,,0,
656a53e837a5fda100f42761,lpn1e7ru0.4b61j7dg8qe,23,8,left,2023-12-01T21:45:12.227Z,3,play,16,false,false,block_type1,0,,,payoffs1,,0,
656a53e837a5fda100f42763,lpn1e7ru0.4b61j7dg8qe,24,7,shoot,2023-12-01T21:45:12.986Z,2,play,17,true,true,block_type1,0,,,payoffs1,,0,
656a53e937a5fda100f42765,lpn1e7ru0.4b61j7dg8qe,25,7,shoot,2023-12-01T21:45:13.520Z,1,play,18,true,true,block_type1,0,,,payoffs1,,0,
656a53ea37a5fda100f42767,lpn1e7ru0.4b61j7dg8qe,26,7,shoot,2023-12-01T21:45:14.403Z,0,play,19,true,true,block_type1,0,,,payoffs1,,0,
656a53ec37a5fda100f42769,lpn5huou0.bvbbodgheb8,0,7,left,2023-12-01T21:45:16.370Z,20,play,0,false,false,block_type2,2,,,payoffs3,,0,
656a53ed37a5fda100f4276b,lpn5huou0.bvbbodgheb8,1,6,shoot,2023-12-01T21:45:17.846Z,19,play,1,true,true,block_type2,2,,,payoffs3,,0,
656a53ee37a5fda100f4276d,lpn5huou0.bvbbodgheb8,2,6,shoot,2023-12-01T21:45:18.212Z,18,play,2,true,true,block_type2,2,,,payoffs3,,0,
